SK_ID_CURR,TARGET
100001,0.03239139914512634
100005,0.15999148786067963
100013,0.016847141087055206
100028,0.03438269719481468
100038,0.1035403460264206
100042,0.024866998195648193
100057,0.010466260835528374
100065,0.07386230677366257
100066,0.0053628659807145596
100067,0.15113377571105957
100074,0.09876134246587753
100090,0.05032695084810257
100091,0.21352121233940125
100092,0.11388196051120758
100106,0.06512351334095001
100107,0.20152506232261658
100109,0.06289797276258469
100117,0.020930076017975807
100128,0.14627493917942047
100141,0.051070649176836014
100150,0.04655799642205238
100168,0.03504183143377304
100169,0.03125867247581482
100170,0.08340199291706085
100171,0.041869208216667175
100172,0.06987558305263519
100184,0.07683341950178146
100187,0.05072211101651192
100212,0.04889288917183876
100222,0.05496346205472946
100223,0.027255140244960785
100232,0.019944995641708374
100241,0.24415764212608337
100245,0.017814524471759796
100253,0.017323531210422516
100256,0.11237288266420364
100271,0.04340808466076851
100278,0.16980452835559845
100280,0.02532973326742649
100306,0.13542376458644867
100311,0.11837656050920486
100312,0.04598141461610794
100330,0.06758537143468857
100331,0.041452523320913315
100352,0.07552662491798401
100358,0.07536777853965759
100367,0.03369227424263954
100382,0.13674411177635193
100384,0.028395559638738632
100385,0.03260021656751633
100386,0.04965155944228172
100399,0.015495730563998222
100404,0.1817854344844818
100416,0.029266690835356712
100422,0.14564982056617737
100426,0.03720027953386307
100438,0.02669357694685459
100444,0.19638167321681976
100445,0.21240217983722687
100446,0.05611173436045647
100447,0.014214652590453625
100450,0.07316182553768158
100466,0.03451240062713623
100483,0.033403169363737106
100484,0.044461701065301895
100494,0.08456876873970032
100510,0.11458945274353027
100512,0.018471797928214073
100517,0.024181509390473366
100548,0.043471578508615494
100551,0.031672146171331406
100552,0.11357394605875015
100553,0.03515232354402542
100561,0.0851244404911995
100568,0.7336933612823486
100569,0.024589436128735542
100591,0.051255304366350174
100592,0.05033501982688904
100602,0.0534069687128067
100607,0.03761962056159973
100613,0.13504834473133087
100617,0.08998370170593262
100618,0.030771873891353607
100622,0.10706820338964462
100625,0.10796286910772324
100677,0.2726304829120636
100699,0.048344966024160385
100702,0.26468104124069214
100711,0.24388667941093445
100729,0.24913941323757172
100740,0.26400256156921387
100744,0.12877142429351807
100745,0.060606326907873154
100747,0.04522020369768143
100751,0.21687686443328857
100752,0.06599622964859009
100753,0.380359411239624
100754,0.165623739361763
100760,0.11609548330307007
100762,0.11249618232250214
100763,0.027784259989857674
100765,0.01834944263100624
100770,0.09737489372491837
100772,0.021683642640709877
100777,0.027239568531513214
100791,0.04408906400203705
100792,0.009522800333797932
100797,0.022604050114750862
100823,0.016551710665225983
100826,0.02469000034034252
100830,0.024171125143766403
100836,0.23891974985599518
100872,0.162139892578125
100910,0.02164844423532486
100913,0.17120888829231262
100918,0.038748059421777725
100931,0.0608171671628952
100952,0.060391865670681
100953,0.07288216054439545
100965,0.3090938627719879
100970,0.0529421791434288
100982,0.09451676905155182
100983,0.24033784866333008
100984,0.04789691045880318
100987,0.04811709746718407
100997,0.057097215205430984
100998,0.05953504517674446
101002,0.06817895919084549
101005,0.29549673199653625
101008,0.19602200388908386
101020,0.08763894438743591
101021,0.018912147730588913
101024,0.06196585297584534
101025,0.10355763882398605
101026,0.030939579010009766
101031,0.014960944652557373
101041,0.023698631674051285
101051,0.005946401972323656
101055,0.1532384306192398
101056,0.34363171458244324
101057,0.08157525211572647
101064,0.019907653331756592
101079,0.10086508840322495
101087,0.016390280798077583
101090,0.028099235147237778
101092,0.12162266671657562
101097,0.054961346089839935
101099,0.027103181928396225
101107,0.059409257024526596
101118,0.062055714428424835
101125,0.07368446886539459
101126,0.021509354934096336
101128,0.006781289819628
101136,0.058569397777318954
101140,0.09477762132883072
101149,0.13762658834457397
101160,0.05558188259601593
101169,0.18188048899173737
101181,0.04328593984246254
101186,0.021254539489746094
101190,0.07950752973556519
101193,0.10727400332689285
101194,0.12229610979557037
101198,0.1203695684671402
101200,0.017360683530569077
101204,0.019432509317994118
101211,0.03341361880302429
101213,0.13979747891426086
101223,0.08584125339984894
101225,0.13527259230613708
101237,0.10503043979406357
101243,0.15339051187038422
101244,0.30861857533454895
101258,0.04127366840839386
101259,0.1820307821035385
101268,0.10993204265832901
101269,0.023945702239871025
101271,0.09454848617315292
101279,0.03783931955695152
101281,0.07862809300422668
101287,0.01982875168323517
101292,0.0826110765337944
101294,0.01550669688731432
101296,0.09110464155673981
101297,0.05064303055405617
101299,0.04224833473563194
101301,0.05768400803208351
101305,0.10649176687002182
101308,0.0949292778968811
101318,0.024826398119330406
101327,0.12082698941230774
101329,0.019350310787558556
101332,0.030325451865792274
101337,0.10663900524377823
101343,0.009739741683006287
101345,0.017827393487095833
101346,0.04732164368033409
101353,0.013797544874250889
101354,0.1627577543258667
101355,0.26843833923339844
101356,0.04836418852210045
101362,0.08108624070882797
101363,0.23512813448905945
101365,0.014692164026200771
101366,0.07229260355234146
101367,0.12658698856830597
101368,0.010308553464710712
101374,0.042069073766469955
101380,0.0194303747266531
101383,0.06211966648697853
101398,0.03219248726963997
101399,0.32684987783432007
101401,0.22737880051136017
101412,0.03700287267565727
101426,0.044477835297584534
101427,0.2774522602558136
101428,0.13329820334911346
101429,0.1908823847770691
101434,0.09640371054410934
101440,0.040611594915390015
101448,0.1046464666724205
101449,0.0471503846347332
101465,0.023407313972711563
101467,0.021242421120405197
101472,0.08421715348958969
101478,0.18987806141376495
101497,0.06261811405420303
101504,0.17727205157279968
101547,0.06313127279281616
101548,0.2744792401790619
101555,0.2597295939922333
101570,0.04529422149062157
101572,0.0897495374083519
101578,0.05366829037666321
101580,0.4639488458633423
101588,0.18422730267047882
101602,0.013887481763958931
101610,0.10402069240808487
101614,0.0727713406085968
101616,0.0360279344022274
101643,0.10096629709005356
101644,0.024292349815368652
101649,0.09209904819726944
101650,0.04916386678814888
101665,0.05369233712553978
